run_id,experiment_name,provider,llm_model,strategy,ontology_format,include_descriptions,precision,recall,f1,tp,fp,fn,entities_matched,entities_unmatched_gold,entities_unmatched_generated,error
20260815_063703_ec51d508,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,chain_of_thought,turtle,True,0.23529411764705882,0.41237113402061853,0.299625468164794,80,260,114,30,27,65,
20260815_063703_905845af,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,class_list,False,0.291005291005291,0.5670103092783505,0.38461538461538464,110,268,84,40,17,68,
20260815_063703_07459767,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,class_list,True,0.14326647564469913,0.25773195876288657,0.1841620626151013,50,299,144,20,37,78,
20260815_063703_4c3ad31d,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,compact,False,0.2222222222222222,0.5154639175257731,0.3105590062111801,100,350,94,40,17,82,
20260815_063703_c40bf0bc,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,compact,True,0.21052631578947367,0.41237113402061853,0.2787456445993031,80,300,114,30,27,75,
20260815_063703_9db0213c,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,json_ld,False,0.29411764705882354,0.5670103092783505,0.38732394366197176,110,264,84,40,17,57,
20260815_063703_09956aa6,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,json_ld,True,0.291970802919708,0.41237113402061853,0.3418803418803419,80,194,114,30,27,47,
20260815_063703_ea076a9a,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,turtle,False,0.3142857142857143,0.5670103092783505,0.4044117647058823,110,240,84,40,17,50,
20260815_063703_24896346,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,few_shot,turtle,True,0.12690355329949238,0.25773195876288657,0.17006802721088435,50,344,144,20,37,97,
20260815_063703_23e3378a,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,class_list,False,0.20491803278688525,0.25773195876288657,0.228310502283105,50,194,144,20,37,37,
20260815_063703_ea990160,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,class_list,True,0.20833333333333334,0.41237113402061853,0.27681660899653976,80,304,114,30,27,77,
20260815_063703_cf9542d3,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,compact,False,0.30864197530864196,0.5154639175257731,0.38610038610038605,100,224,94,40,17,47,
20260815_063703_d7b24c4c,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,compact,True,0.19718309859154928,0.36082474226804123,0.2550091074681239,70,285,124,30,27,66,
20260815_063703_40522aff,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,json_ld,False,0.2824858757062147,0.5154639175257731,0.364963503649635,100,254,94,40,17,57,
20260815_063703_315f9537,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,json_ld,True,0.24509803921568626,0.25773195876288657,0.2512562814070351,50,154,144,20,37,37,
20260815_063703_4187f7e4,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,turtle,False,0.2997275204359673,0.5670103092783505,0.39215686274509803,110,257,84,40,17,55,
20260815_063703_98c2f625,2026-08-15-0836-marinetraffic-experiment,openrouter,tencent/hy3,zero_shot,turtle,True,0.20512820512820512,0.41237113402061853,0.273972602739726,80,310,114,30,27,80,
